length_url,length_hostname,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,has_ip,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,status
342,19,5,6,1,0,5,0,4,0,0,8,5,0,1,0,2,0,0,1,1,1,0,0,0,0.4152046783625731,0.0,0,0,0,0,1,2,0,0,0,html&amp;data=02%7C01%7C%7C179ae50e4c144e3c228508d8170b3349%7C46326bff992841a0baca17c16c94ea99%7C0%7C0%7C637284684151373360&amp;sdata=T2/xt2zovdHmhQ/iQnm9NKstPU%206hPnRkQ4MGebgKZc=&amp,phishing
38,29,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.13157894736842105,0.1724137931034483,0,0,0,0,0,1,1,0,0,,phishing
73,22,2,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
33,15,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
67,17,3,1,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,html,phishing
39,18,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0.05128205128205128,0.0,0,0,0,0,0,1,0,0,0,,legitimate
24,15,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
26,17,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
39,7,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0.1282051282051282,0.0,0,0,0,0,0,0,0,0,0,pdf,legitimate
62,22,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.3548387096774194,0.0,0,0,0,0,1,2,1,0,0,,phishing
41,13,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,php,phishing
40,31,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,,phishing
51,26,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,html,legitimate
59,12,2,3,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,1,0,1,0,0,0,0.06779661016949153,0.0,0,0,0,0,0,1,0,0,1,,legitimate
50,20,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,2,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,htm,legitimate
52,25,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0.057692307692307696,0.04,0,0,0,0,0,1,1,0,0,,phishing
43,15,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,php,phishing
94,42,3,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0.1276595744680851,0.07142857142857142,0,0,0,0,0,1,0,1,0,html,phishing
60,15,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,ramoptimization,legitimate
18,11,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,legitimate
204,27,2,1,0,1,0,0,2,3,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0.1323529411764706,0.0,0,0,0,0,0,1,0,0,1,,phishing
94,24,7,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,3,1,0,0,0,0.1595744680851064,0.0,0,0,1,0,1,2,0,0,1,html,phishing
41,33,4,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,1,3,1,0,0,,phishing
19,11,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.15789473684210525,0.2727272727272727,0,0,0,0,0,1,0,0,0,,phishing
35,22,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.02857142857142857,0.045454545454545456,0,0,0,0,0,0,1,0,0,htm,phishing
63,26,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,htm,phishing
53,21,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,1,0,0,0,0.07547169811320754,0.0,0,0,0,0,0,1,0,0,0,,phishing
75,44,4,3,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,1,3,1,0,1,,phishing
35,27,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0.11428571428571428,0.14814814814814814,0,0,0,0,0,1,0,1,0,,phishing
210,14,4,1,0,1,10,0,11,0,0,6,3,0,1,0,0,0,0,2,1,1,0,0,0,0.06666666666666667,0.0,0,0,0,0,0,1,0,0,0,,phishing
44,13,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,legitimate
150,40,5,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0.4866666666666667,0.0,0,0,0,0,1,3,0,0,0,,phishing
39,22,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,html,phishing
64,15,2,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,phishing
106,20,4,4,0,1,0,0,1,0,0,0,7,0,1,0,0,0,0,1,0,1,0,0,0,0.16037735849056603,0.0,0,0,0,0,1,2,0,0,0,aspx,phishing
34,20,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,phishing
65,16,2,0,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
60,14,3,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,1,0,0,0,0.03333333333333333,0.14285714285714285,0,0,0,0,0,1,0,0,0,htm,phishing
25,14,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,phishing
39,21,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.1282051282051282,0.0,0,0,0,0,0,1,0,0,0,,legitimate
38,15,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,php,legitimate
129,8,2,1,0,1,0,0,5,7,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0.023255813953488372,0.0,0,0,0,0,0,0,0,0,0,php,phishing
52,15,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
30,14,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,1,0.36666666666666664,0.7857142857142857,0,0,0,0,1,2,0,0,0,,phishing
33,24,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
118,27,3,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0.07627118644067797,0.0,0,0,0,0,0,1,0,0,0,html,legitimate
27,20,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,,legitimate
78,16,3,0,0,0,0,0,0,3,0,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0.16666666666666666,0.0,0,0,0,0,0,1,0,0,0,pdf,legitimate
35,27,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.02857142857142857,0.037037037037037035,0,0,0,0,0,1,1,0,0,,phishing
32,18,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,,phishing
64,39,5,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0.0625,0.10256410256410256,0,0,0,0,1,3,1,1,1,php,phishing
38,29,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.07894736842105263,0.10344827586206896,0,0,0,0,0,1,1,0,0,,phishing
24,15,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,1,2,0,0,0,,legitimate
68,15,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,html,legitimate
126,50,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,2,1,0,0,0,0.16666666666666666,0.0,0,0,0,0,1,3,1,0,0,,phishing
41,16,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
48,16,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
29,21,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
24,15,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
50,17,3,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.02,0.058823529411764705,0,0,0,0,0,1,0,0,0,asp,legitimate
126,50,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,2,1,0,0,0,0.11904761904761904,0.0,0,0,0,0,1,3,1,0,0,,phishing
39,11,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
102,15,1,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,1,1,0,0,0,0.19607843137254902,0.0,0,0,0,0,0,0,0,0,0,,phishing
31,23,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.06451612903225806,0.08695652173913043,0,0,0,0,0,1,0,0,0,,legitimate
86,22,3,1,0,1,0,0,1,0,0,1,4,0,1,0,0,0,0,1,0,1,0,0,0,0.27906976744186046,0.0,0,0,0,0,1,2,1,0,0,,phishing
78,16,2,4,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,1,1,0,0,0,0.10256410256410256,0.0,0,0,0,0,0,1,0,0,0,,legitimate
29,20,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,1,2,0,0,0,,legitimate
33,12,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.21212121212121213,0.0,0,0,0,0,0,1,0,0,0,,legitimate
27,12,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,,phishing
24,15,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
39,20,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
28,21,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,,legitimate
87,24,2,0,0,1,0,0,2,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.12643678160919541,0.0,0,0,0,0,0,1,0,0,1,,phishing
43,18,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
27,19,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
101,17,2,9,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,1,0,0,0,0.07920792079207921,0.0,0,0,0,0,0,1,0,0,0,,legitimate
60,28,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,html,legitimate
38,13,3,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,php,legitimate
19,10,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,phishing
137,15,3,0,0,0,0,0,0,1,0,34,4,0,1,0,0,0,0,1,1,1,0,0,0,0.26277372262773724,0.0,0,0,0,0,0,1,0,0,0,php/%D0%97%D0%B0%D0%B3%D0%BB%D0%B0%D0%B2%D0%BD%D0%B0%D1%8F_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B8%D1%86%D0%B0,legitimate
263,179,14,1,0,1,1,0,1,2,0,2,5,0,1,0,1,0,0,1,2,1,0,0,0,0.12927756653992395,0.16201117318435754,0,0,0,0,1,12,0,1,0,htm,phishing
22,6,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.18181818181818182,0.0,0,0,0,0,0,0,0,0,1,,phishing
89,21,3,0,0,1,1,0,1,1,0,0,6,0,1,0,1,0,0,0,2,1,0,0,0,0.011235955056179775,0.0,0,0,1,0,0,0,0,0,0,php,phishing
28,19,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
49,26,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.02040816326530612,0.0,0,0,0,0,0,1,0,0,0,htm,legitimate
45,36,4,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.06666666666666667,0.08333333333333333,0,0,0,0,1,3,1,1,1,,phishing
30,22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,phishing
54,10,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,html,phishing
29,22,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
86,16,3,1,1,1,0,0,1,0,0,0,6,0,1,0,0,0,0,0,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,php,phishing
26,18,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.07692307692307693,0.1111111111111111,0,0,0,0,0,1,0,0,0,,phishing
83,20,2,0,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0.10843373493975904,0.0,0,0,0,0,0,1,0,0,0,,legitimate
49,28,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,php,phishing
33,12,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.21212121212121213,0.0,0,0,0,0,0,1,0,0,0,,legitimate
40,18,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
56,18,2,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
27,18,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
70,33,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,1,html,legitimate
128,120,10,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0546875,0.058333333333333334,0,0,0,0,1,9,0,1,0,,phishing
25,6,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.12,0.0,0,0,0,0,0,0,0,0,0,,phishing
33,16,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
52,16,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
31,22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
41,32,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0975609756097561,0.125,0,0,0,0,0,1,0,1,1,,phishing
33,24,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
32,23,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,,phishing
66,30,3,1,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,0,0,0,0.030303030303030304,0.0,0,0,0,0,0,1,0,0,0,cgi,legitimate
85,14,2,7,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,1,0,0,0,0.09411764705882353,0.0,0,0,0,0,0,1,0,0,0,,legitimate
52,20,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
109,19,3,8,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.05504587155963303,0.0,0,0,0,0,0,1,0,0,0,html,legitimate
84,20,1,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,legitimate
110,16,2,1,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0.12727272727272726,0.0,0,0,0,0,0,1,0,0,0,,phishing
171,25,2,1,0,1,2,0,3,0,0,0,7,0,1,0,0,0,0,0,1,1,0,0,0,0.30409356725146197,0.0,0,0,0,0,0,0,0,0,0,php,phishing
17,9,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,legitimate
19,12,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,legitimate
98,14,4,0,0,0,0,0,0,1,0,0,10,0,1,0,0,0,0,0,0,1,0,0,1,0.2857142857142857,0.7857142857142857,0,0,0,0,1,2,0,0,0,php,phishing
32,24,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,phishing
28,20,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,1,2,0,0,0,,legitimate
64,31,3,0,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,2,1,0,0,0,0.03125,0.06451612903225806,0,0,1,0,0,1,0,0,0,com/,phishing
40,16,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
132,32,2,1,0,0,0,0,0,2,0,0,7,0,3,0,0,0,0,0,1,1,0,0,0,0.11363636363636363,0.1875,0,0,0,0,0,1,1,1,1,,phishing
124,24,2,2,0,1,0,0,1,4,0,0,7,0,3,0,0,0,0,0,1,1,0,0,0,0.04838709677419355,0.0,0,0,0,0,0,1,1,0,1,,phishing
51,18,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,php,phishing
141,48,2,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0.2907801418439716,0.3958333333333333,0,0,0,0,0,1,0,1,0,,phishing
126,50,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,2,1,0,0,0,0.12698412698412698,0.0,0,0,0,0,1,3,1,0,0,,phishing
21,14,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
53,14,2,0,0,0,0,0,0,2,0,0,6,0,1,0,0,0,0,1,1,1,0,0,0,0.03773584905660377,0.0,0,0,0,0,0,1,0,0,0,,legitimate
27,18,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
76,14,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0.27631578947368424,0.0,0,0,0,0,0,0,0,0,0,php,phishing
79,32,2,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
77,23,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0.2077922077922078,0.0,0,0,0,0,0,0,0,0,0,,phishing
35,18,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
56,21,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,asp,legitimate
49,22,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,0,0,0,0.08163265306122448,0.0,0,0,0,0,0,1,0,0,0,txt,legitimate
41,20,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
84,20,2,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,1,1,0,0,0,0.27380952380952384,0.0,0,0,0,0,0,1,0,0,0,,phishing
29,20,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
21,12,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
35,13,3,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,html,legitimate
28,19,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,,legitimate
97,25,5,0,1,1,0,0,1,0,0,0,7,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,1,2,0,0,0,php,phishing
36,14,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,,phishing
63,19,3,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,aspx,legitimate
24,17,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
40,33,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0.025,0.030303030303030304,0,0,0,0,0,1,0,0,1,,phishing
85,17,2,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,php,phishing
56,39,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0.10714285714285714,0.15384615384615385,0,0,0,0,1,3,1,0,1,html,phishing
49,11,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,php,phishing
23,10,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,phishing
64,16,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,php,phishing
46,20,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,1,0,0,0,0.043478260869565216,0.0,0,0,0,0,0,1,0,0,0,0/CA/,phishing
36,9,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,php,phishing
29,22,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0.06896551724137931,0.09090909090909091,0,0,0,0,0,1,0,0,0,,legitimate
55,28,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0.05454545454545454,0.03571428571428571,0,0,0,0,0,1,1,0,0,,phishing
45,25,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
33,25,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
231,23,3,1,0,1,2,0,3,1,0,0,6,0,1,0,2,0,0,0,1,1,0,0,0,0.39826839826839827,0.0,0,0,0,0,0,1,0,0,0,php,phishing
30,17,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,phishing
31,23,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,,legitimate
